NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	89	52		
KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY	28	16		
KEGG_MEDICUS_REFERENCE_GH_JAK_STAT_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER	18	16		
KEGG_MEDICUS_REFERENCE_GLUCONEOGENESIS	5		Rejected!	
KEGG_MEDICUS_REFERENCE_GLUTATHIONE_BIOSYNTHESIS	11	7		
KEGG_MEDICUS_REFERENCE_GLYCOGEN_BIOSYNTHESIS	6		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION	9	7		
KEGG_MEDICUS_REFERENCE_GLYCOGEN_DEGRADATION_AMYLASE_	9		Rejected!	
KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	25	15		
KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	5	5		
KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY	21	10		
KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY	32	20		
KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY	50	19		
KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS	24	20		
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	14	6		
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_HH_LIGAND_SECRETION	6		Rejected!	
KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	9		Rejected!	
KEGG_MEDICUS_REFERENCE_HEME_BIOSYNTHESIS	9	8		
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	11	7		
KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_DEGRADATION	7	6		
KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	10	9		
KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY	15	13		
KEGG_MEDICUS_REFERENCE_HIF_1_SIGNALING_PATHWAY	9	8		
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	33	32		
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR	16	15		
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	17	7		
KEGG_MEDICUS_REFERENCE_HYDROLYSIS_OF_SPHINGOMYELIN	8		Rejected!	
KEGG_MEDICUS_REFERENCE_ICOSLG_ICOS_PI3K_SIGNALING_PATHWAY	9	8		
KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY	31	16		
KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	11	10		
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	13	13		
KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY	16	14		
KEGG_MEDICUS_REFERENCE_IGF_IGFR_PI3K_NFKB_SIGNALING_PATHWAY	14	13		
KEGG_MEDICUS_REFERENCE_IGG_FCGR_RAC_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_II_BLOOD_GROUP_ANTIGEN_BIOSYNTHESIS	7	5		
KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	13	6		
KEGG_MEDICUS_REFERENCE_IL12_23_TO_JAK_STAT_SIGNALING_PATHWAY	10	5		
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	19	15		
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	17	14		
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	23	14		
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	27	15		
KEGG_MEDICUS_REFERENCE_INACTIVATION_OF_CONDENSIN_I	6	6		
KEGG_MEDICUS_REFERENCE_INTRINSIC_APOPTOTIC_PATHWAY	13	11		
KEGG_MEDICUS_REFERENCE_IRE1A_JNK_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_ISOLEUCINE_DEGRADATION	10	9		
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	26	23		
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	30	26		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	23	20		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	23	20		
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	28	25		
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	30	26		
KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY	24	14		
KEGG_MEDICUS_REFERENCE_KERATAN_SULFATE_DEGRADATION	5	5		
KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	23	16		
KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT	20	13		
KEGG_MEDICUS_REFERENCE_KISS1_KISS1R_PLCB_PKC_SIGNALING_PATHWAY	11		Rejected!	
KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	11	10		
KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY	15	13		
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_FIBRINOGEN_TO_FIBRIN	10		Rejected!	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COAGULATION_CASCADE_PROTHROMBIN_TO_THROMBIN	8		Rejected!	
KEGG_MEDICUS_REFERENCE_LECTIN_PATHWAY_OF_COMPLEMENT_CASCADE_C4_C2_TO_C3_CONVERTASE_FORMATION	11		Rejected!	
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION	15	15		
KEGG_MEDICUS_REFERENCE_LEUCINE_DEGRADATION	7	5		
KEGG_MEDICUS_REFERENCE_LEWIS_X_ANTIGEN_BIOSYNTHESIS	5		Rejected!	
KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY	16	8		
KEGG_MEDICUS_REFERENCE_LIGHT_HVEM_NFKB_SIGNALING_PATHWAY	10	7		
KEGG_MEDICUS_REFERENCE_LOADING_OF_THE_SMC5_SMC6_COMPLEX	11	11		
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	17	16		
KEGG_MEDICUS_REFERENCE_LPAR_GNB_G_RHO_SIGNALING_PATHWAY	23	16		
KEGG_MEDICUS_REFERENCE_LPA_GNA12_13_RHOA_SIGNALING_PATHWAY	13	11		
KEGG_MEDICUS_REFERENCE_LPA_GNAQ_11_RHOA_SIGNALING_PATHWAY	9	8		
KEGG_MEDICUS_REFERENCE_LYSOSOMAL_CA2_RELEASE	10	8		
KEGG_MEDICUS_REFERENCE_MACHR_CA2_APOPTOTIC_PATHWAY	20	13		
KEGG_MEDICUS_REFERENCE_MAGI_PTEN_SIGNALING_PATHWAY	6	6		
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_FKTN_TO_LARGE	6	5		
KEGG_MEDICUS_REFERENCE_MANNOSE_TYPE_O_GLYCAN_BIOSYNTHESIS_POMT_TO_POMK	5		Rejected!	
KEGG_MEDICUS_REFERENCE_MDA5_IRF7_3_SIGNALING_PATHWAY	24	8		
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	13	10		
KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00536	11	10		
KEGG_MEDICUS_REFERENCE_MEMBRANE_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	9	9		
KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	10	7		
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	12	10		
KEGG_MEDICUS_REFERENCE_MGLUR1_TRPC3_SIGNALING_PATHWAY	13	6		
KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	22	16		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION	23	15		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS	20	13		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION	28	21		
KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY	21	13		
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	26	25		
KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	62	58		
KEGG_MEDICUS_REFERENCE_MLK_JNK_SIGNALING_PATHWAY	12	9		
KEGG_MEDICUS_REFERENCE_MODIFYING_OF_CONDENSIN_II_SUBUNITS	6	6		
KEGG_MEDICUS_REFERENCE_MODIFYING_OF_CONDENSIN_I_SUBUNITS	5	5		
KEGG_MEDICUS_REFERENCE_MYOSTATIN_SIGNALING_PATHWAY	8	5		
KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS	12	9		
KEGG_MEDICUS_REFERENCE_NALP12_INFLAMMASOME_SIGNALING_PATHWAY	5	5		
KEGG_MEDICUS_REFERENCE_NLRC4_INFLAMMASOME_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_REFERENCE_NLRP1_INFLAMMASOME_SIGNALING_PATHWAY	5	5		
KEGG_MEDICUS_REFERENCE_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY	6		Rejected!	
KEGG_MEDICUS_REFERENCE_NODAL_SIGNALING_PATHWAY	8	6		
KEGG_MEDICUS_REFERENCE_NOD_NFKB_SIGNALING_PATHWAY	9	8		
KEGG_MEDICUS_REFERENCE_NON_CANONICAL_INFLAMMASOME_SIGNALING_PATHWAY	7	5		
KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING	13	10		
KEGG_MEDICUS_REFERENCE_NOTCH_LIGAND_UBIQUITYLATION	9		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_MESP2_SIGNALING	6		Rejected!	
KEGG_MEDICUS_REFERENCE_NOTCH_PROTEOLYTIC_ACTIVATION	11	9		
KEGG_MEDICUS_REFERENCE_NOTCH_SIGNALING_PATHWAY	13	7		
KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	11	8		
KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA	30	30		
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY	11	6		
KEGG_MEDICUS_REFERENCE_NUCLEAR_INITIATED_PROGESTERONE_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	16	13		
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG6_TO_OST	11	9		
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_ALG7_TO_ALG11	6	6		
KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	9	9		
KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION	11	10		
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	17	15		
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE	19	19		
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	30	30		
KEGG_MEDICUS_REFERENCE_P15_CELL_CYCLE_G1_S	13	9		
KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	10	7		
KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S	14	12		
KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	15	12		
KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	8	6		
KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY	16	13		
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	13	10		
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY	17	12		
KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_RAS_ERK_SIGNALING_PATHWAY	17	13		
KEGG_MEDICUS_REFERENCE_PDL_PD1_SHP_PI3K_SIGNALING_PATHWAY	9	6		
KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	17	14		
KEGG_MEDICUS_REFERENCE_PKA_HOLOENZYME	7	5		
KEGG_MEDICUS_REFERENCE_PKR_EIF2ALPHA_SIGNALING_PATHWAY	7	6		
KEGG_MEDICUS_REFERENCE_PLASMIN_MEDIATED_ACTIVATION_OF_LATENT_TGF_BETA	8	7		
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	19	17		
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION	27	26		
KEGG_MEDICUS_REFERENCE_PRL_JAK_STAT_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	29	21		
KEGG_MEDICUS_REFERENCE_PROK_PRKR_GI_ERK_SIGNALING_PATHWAY	9	5		
KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH	22	15		
KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY	15	8		
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_ADENINE_TO_AMP	11	5		
KEGG_MEDICUS_REFERENCE_PURINE_SALVAGE_PATHWAY_HYPOXANTHINE_GUANINE_TO_IMP_GMP	11	5		
KEGG_MEDICUS_REFERENCE_PYRIN_INFLAMMASOME_SIGNALING_PATHWAY	5	5		
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	43	31		
KEGG_MEDICUS_REFERENCE_RAC_CDC42_PAK_ERK_SIGNALING_PATHWAY	10	9		
KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION	11	11		
KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	10	10		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_CFHR	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_COMPLEMENT_CASCADE_MAC_INHIBITION	9		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_EXTRINSIC_APOPTOTIC_PATHWAY_XIAP	5		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_C1INH	6		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_FIBRINOLYTIC_SYSTEM_PAI	6	5		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_MRAS_SHOC2_PP1_HOLOPHOSPHATASE	8	6		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PATHWAY_ADAPTOR_PROTEINS	10	6		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP	20	14		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RASGAP	8	7		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX	6	6		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_SPRED_AND_NF1	6	6		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	25	16		
KEGG_MEDICUS_REFERENCE_REGULATION_OF_NLRP3_INFLAMMASOME_SIGNALING_PATHWAY_NLRP3_INHIBITION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_SERCA	8		Rejected!	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	6	5		
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	15	14		
KEGG_MEDICUS_REFERENCE_RETROGRADE_AXONAL_TRANSPORT	43	24		
KEGG_MEDICUS_REFERENCE_RIG_I_IRF7_3_SIGNALING_PATHWAY	24	9		
KEGG_MEDICUS_REFERENCE_RIG_I_NFKB_SIGNALING_PATHWAY	22	8		
KEGG_MEDICUS_REFERENCE_RORA_MEDIATED_TRANSCRIPTION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_RTK_PLCG_ITPR_SIGNALING_PATHWAY	55	23		
KEGG_MEDICUS_REFERENCE_SEROTONIN_METABOLISM	5		Rejected!	
KEGG_MEDICUS_REFERENCE_SIALYL_LEWIS_X_ANTIGEN_BIOSYNTHESIS	6		Rejected!	
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	21	7		
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	21	19		
KEGG_MEDICUS_REFERENCE_STEROID_HORMONE_BIOSYNTHESIS_PROGESTERONE_TO_CORTISOL_CORTISONE	5		Rejected!	
KEGG_MEDICUS_REFERENCE_STRAD_STK11_TSC_SIGNALING_PATHWAY	8	6		
KEGG_MEDICUS_REFERENCE_TAC3_TACR3_PLC_PKC_SIGNALING_PATHWAY	10		Rejected!	
KEGG_MEDICUS_REFERENCE_TBK1_MEDIATED_AUTOPHAGOSOME_FORMATION	10	8		
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	19	13		
KEGG_MEDICUS_REFERENCE_TELOMERASE_RNA_MATURATION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_TELOMERE_ELONGATION	19	15		
KEGG_MEDICUS_REFERENCE_TESTOSTERONE_BIOSYNTHESIS	11	5		
KEGG_MEDICUS_REFERENCE_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES	10	8		
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	9	9		
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PLCG_PKC_SIGNALING_PATHWAY	8	5		
KEGG_MEDICUS_REFERENCE_TGFA_EGFR_RAS_ERK_SIGNALING_PATHWAY	15	14		
KEGG_MEDICUS_REFERENCE_TGF_BETA_SIGNALING_PATHWAY	8	8		
KEGG_MEDICUS_REFERENCE_THYROID_HORMONE_SIGNALING_PATHWAY	9	5		
KEGG_MEDICUS_REFERENCE_TIGHT_JUNCTION_ACTIN_SIGNALING_PATHWAY	37	17		
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	20	13		
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	26	21		
KEGG_MEDICUS_REFERENCE_TLR3_IRF3_SIGNALING_PATHWAY	9	7		
KEGG_MEDICUS_REFERENCE_TLR3_IRF7_SIGNALING_PATHWAY	19	6		
KEGG_MEDICUS_REFERENCE_TLR3_NFKB_SIGNALING_PATHWAY	10	9		
KEGG_MEDICUS_REFERENCE_TLR4_IRF3_7_SIGNALING_PATHWAY	9	6		
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	17	11		
KEGG_MEDICUS_REFERENCE_TLR7_8_9_IRF5_SIGNALING_PATHWAY	22	7		
KEGG_MEDICUS_REFERENCE_TLR7_9_IRF7_SIGNALING_PATHWAY	20	6		
KEGG_MEDICUS_REFERENCE_TNFSF10_RIPK1_3_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_REFERENCE_TNF_JNK_SIGNALING_PATHWAY	16	10		
KEGG_MEDICUS_REFERENCE_TNF_NFKB_SIGNALING_PATHWAY	16	11		
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	24	17		
KEGG_MEDICUS_REFERENCE_TNF_RIPK1_3_SIGNALING_PATHWAY	7		Rejected!	
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	16	15		
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	15	13		
KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER	31	29		
KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	81	74		
KEGG_MEDICUS_REFERENCE_TRANSPORT_OF_CALCIUM	5		Rejected!	
KEGG_MEDICUS_REFERENCE_TRAPPI_RAB1_SIGNALING_PATHWAY	9	8		
KEGG_MEDICUS_REFERENCE_TRH_TRHR_PLCB_PKC_SIGNALING_PATHWAY	12		Rejected!	
KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	11	8		
KEGG_MEDICUS_REFERENCE_TSH_DUOX2_TG_SIGNALING_PATHWAY	12	5		
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	29	20		
KEGG_MEDICUS_REFERENCE_TYPE_II_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	21	6		
KEGG_MEDICUS_REFERENCE_TYPE_I_IFN_SIGNALING_PATHWAY	23	10		
KEGG_MEDICUS_REFERENCE_TYPE_I_INTERFERON_TO_JAK_STAT_SIGNALING_PATHWAY	24	8		
KEGG_MEDICUS_REFERENCE_TYROSINE_DEGRADATION	5		Rejected!	
KEGG_MEDICUS_REFERENCE_UCHL1_MEDIATED_HYDROLYSIS	5	5		
KEGG_MEDICUS_REFERENCE_UREA_CYCLE	6		Rejected!	
KEGG_MEDICUS_REFERENCE_VALINE_DEGRADATION	8	7		
KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	23	13		
KEGG_MEDICUS_REFERENCE_V_D_J_RECOMBINATION	12	7		
KEGG_MEDICUS_REFERENCE_WEE1_CELL_CYCLE_G2_M	7	6		
KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY	16	8		
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO	19	10		
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_SOST_LRP4	14	6		
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_ACYLATION	19	7		
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_WNT_INHIBITOR	28	7		
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	46	24		
KEGG_MEDICUS_VARIANT_AML1_ETO_FUSION_TO_PU.1_MEDIATED_TRANSCRIPTION	5		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	6	5		
KEGG_MEDICUS_VARIANT_AMPLIFIED_CCNE_TO_CELL_CYCLE_G1_S	6	5		
KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	8	5		
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	8	8		
KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	14	12		
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	9	9		
KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_RAS_ERK_SIGNALING_PATHWAY	15	14		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	12	9		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	9	9		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_ACTIVATION	6	5		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYCN_TO_TRANSCRIPTIONAL_REPRESSION	6		Rejected!	
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	11	8		
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S	15	14		
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	8	7		
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PLCG_CAMK_SIGNALING_PATHWAY	14	11		
KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_RAS_ERK_SIGNALING_PATHWAY	14	12		
KEGG_MEDICUS_VARIANT_AMPLIFIED_REL_TO_TRANSCRIPTION	8	5		
KEGG_MEDICUS_VARIANT_BCL2_OVEREXPRESSION_TO_INTRINSIC_APOPTOTIC_PATHWAY	7	6		
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	11	11		
KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	14	13		
KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	8	8		
KEGG_MEDICUS_VARIANT_CDX2_OVEREXPRESSION_TO_TRANSCRIPTIONAL_ACTIVATION	5		Rejected!	
KEGG_MEDICUS_VARIANT_CYP11B1_CYP11B2_FUSION_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	31	20		
KEGG_MEDICUS_VARIANT_DELETED_DMD_TO_DYSTROPHIN_ASSOCIATED_PROTEIN_COMPLEX	10	6		
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_JAK_STAT_SIGNALING_PATHWAY	5		Rejected!	
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_ERK_SIGNALING_PATHWAY	14	12		
KEGG_MEDICUS_VARIANT_DUPLICATION_OR_MUTATION_ACTIVATED_FLT3_TO_RAS_PI3K_SIGNALING_PATHWAY	14	13		
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	10	10		
KEGG_MEDICUS_VARIANT_EGF_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	8	7		
