NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES		55	0.28296462	1.0744755	0.3452381	0.8014173	1.0	469	tags=11%, list=4%, signal=11%	
WP_AUTOPHAGY_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA	WP_AUTOPHAGY_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA		19	0.36246133	1.0743688	0.3668033	0.80121446	1.0	1247	tags=21%, list=10%, signal=23%	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY		52	0.2882986	1.0743656	0.3340122	0.80068654	1.0	308	tags=12%, list=3%, signal=12%	
ZHANG_ADIPOGENESIS_BY_BMP7	ZHANG_ADIPOGENESIS_BY_BMP7		11	0.41804823	1.074308	0.35166994	0.8003416	1.0	1538	tags=36%, list=13%, signal=42%	
MIKKELSEN_MEF_HCP_WITH_H3K27ME3	MIKKELSEN_MEF_HCP_WITH_H3K27ME3		154	0.23514749	1.074161	0.2868687	0.8002456	1.0	3623	tags=37%, list=30%, signal=52%	
RODWELL_AGING_KIDNEY_UP	RODWELL_AGING_KIDNEY_UP		296	0.21735106	1.0740178	0.25056434	0.8001835	1.0	3484	tags=36%, list=29%, signal=49%	
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP	BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP		138	0.23680471	1.0737971	0.31013918	0.8003449	1.0	3239	tags=34%, list=27%, signal=46%	
CHYLA_CBFA2T3_TARGETS_UP	CHYLA_CBFA2T3_TARGETS_UP		222	0.22306114	1.0737904	0.25877193	0.79982686	1.0	2532	tags=25%, list=21%, signal=31%	
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III	REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III		21	0.35431468	1.0737677	0.3401222	0.7993617	1.0	2035	tags=33%, list=17%, signal=40%	
WP_CHOLESTEROL_SYNTHESIS_DISORDERS	WP_CHOLESTEROL_SYNTHESIS_DISORDERS		16	0.37631285	1.0732954	0.37184873	0.8003248	1.0	1761	tags=25%, list=15%, signal=29%	
BASSO_HAIRY_CELL_LEUKEMIA_UP	BASSO_HAIRY_CELL_LEUKEMIA_UP		56	0.2771297	1.0732653	0.34022558	0.7998951	1.0	952	tags=14%, list=8%, signal=15%	
CAFFAREL_RESPONSE_TO_THC_8HR_5_DN	CAFFAREL_RESPONSE_TO_THC_8HR_5_DN		11	0.41914985	1.0732498	0.36619717	0.7994229	1.0	217	tags=9%, list=2%, signal=9%	
NAKAMURA_ADIPOGENESIS_LATE_UP	NAKAMURA_ADIPOGENESIS_LATE_UP		79	0.26422355	1.0732269	0.32150313	0.7989586	1.0	2950	tags=35%, list=25%, signal=47%	
SESTO_RESPONSE_TO_UV_C1	SESTO_RESPONSE_TO_UV_C1		61	0.27204356	1.0731359	0.3220676	0.79871976	1.0	1730	tags=25%, list=14%, signal=29%	
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON		26	0.33244616	1.0728809	0.36363637	0.7990231	1.0	2328	tags=27%, list=20%, signal=33%	
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP		116	0.24831277	1.072817	0.3097713	0.79869986	1.0	2428	tags=28%, list=20%, signal=34%	
HAHTOLA_CTCL_CUTANEOUS	HAHTOLA_CTCL_CUTANEOUS		17	0.37007627	1.0726407	0.36755648	0.7987193	1.0	3174	tags=47%, list=27%, signal=64%	
BROWNE_HCMV_INFECTION_1HR_DN	BROWNE_HCMV_INFECTION_1HR_DN		137	0.24035834	1.0726404	0.27920792	0.79819	1.0	1686	tags=23%, list=14%, signal=26%	
PHONG_TNF_RESPONSE_NOT_VIA_P38	PHONG_TNF_RESPONSE_NOT_VIA_P38		267	0.21863614	1.0725228	0.27593818	0.7980445	1.0	2175	tags=24%, list=18%, signal=29%	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_DN		63	0.2722972	1.0725023	0.3256785	0.7975807	1.0	1580	tags=22%, list=13%, signal=25%	
SCHOEN_NFKB_SIGNALING	SCHOEN_NFKB_SIGNALING		23	0.34090155	1.0723729	0.36309522	0.79743564	1.0	1392	tags=30%, list=12%, signal=34%	
ENK_UV_RESPONSE_EPIDERMIS_DN	ENK_UV_RESPONSE_EPIDERMIS_DN		412	0.20910326	1.0722034	0.20982143	0.7974637	1.0	2128	tags=22%, list=18%, signal=26%	
PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY		49	0.28921008	1.0721577	0.3638171	0.79707724	1.0	1398	tags=22%, list=12%, signal=25%	
ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN	ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_DN		174	0.23053166	1.0719184	0.26153848	0.797327	1.0	3423	tags=37%, list=29%, signal=52%	
WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS	WP_KENNEDY_PATHWAY_FROM_SPHINGOLIPIDS		11	0.41130784	1.0716162	0.36659437	0.7977701	1.0	1202	tags=36%, list=10%, signal=40%	
KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP	KLEIN_PRIMARY_EFFUSION_LYMPHOMA_UP		32	0.31228748	1.0715382	0.3478261	0.79749644	1.0	3661	tags=44%, list=31%, signal=63%	
MARSON_FOXP3_TARGETS_STIMULATED_DN	MARSON_FOXP3_TARGETS_STIMULATED_DN		7	0.4846845	1.071374	0.40262172	0.79748213	1.0	4986	tags=86%, list=42%, signal=147%	
SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP		58	0.2797385	1.0710963	0.30938125	0.797854	1.0	3394	tags=48%, list=28%, signal=67%	
EPPERT_CE_HSC_LSC	EPPERT_CE_HSC_LSC		25	0.33327374	1.0710573	0.33716476	0.79744136	1.0	3044	tags=48%, list=26%, signal=64%	
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ	REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ		5	0.5340412	1.0707718	0.38976377	0.7978058	1.0	1313	tags=40%, list=11%, signal=45%	
DELYS_THYROID_CANCER_UP	DELYS_THYROID_CANCER_UP		304	0.21685229	1.070679	0.25560537	0.797556	1.0	2327	tags=23%, list=19%, signal=27%	
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM		16	0.37773716	1.0704159	0.38323355	0.7978542	1.0	3371	tags=56%, list=28%, signal=78%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		36	0.3060495	1.0703952	0.32352942	0.79739773	1.0	1530	tags=25%, list=13%, signal=29%	
REACTOME_IRS_MEDIATED_SIGNALLING	REACTOME_IRS_MEDIATED_SIGNALLING		29	0.3275246	1.0699703	0.35040984	0.79823285	1.0	2899	tags=38%, list=24%, signal=50%	
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	PODAR_RESPONSE_TO_ADAPHOSTIN_UP		123	0.24040934	1.0699043	0.31187123	0.7979226	1.0	2233	tags=28%, list=19%, signal=34%	
DAZARD_UV_RESPONSE_CLUSTER_G2	DAZARD_UV_RESPONSE_CLUSTER_G2		21	0.34882864	1.069795	0.3634538	0.7977463	1.0	2999	tags=38%, list=25%, signal=51%	
SHEPARD_BMYB_MORPHOLINO_UP	SHEPARD_BMYB_MORPHOLINO_UP		166	0.23292251	1.0695883	0.2991453	0.7978419	1.0	1717	tags=17%, list=14%, signal=20%	
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN		34	0.30823988	1.0694442	0.346	0.7978176	1.0	2981	tags=29%, list=25%, signal=39%	
SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP	SILIGAN_TARGETS_OF_EWS_FLI1_FUSION_UP		12	0.40823898	1.0692189	0.39726028	0.79797214	1.0	3637	tags=67%, list=30%, signal=96%	
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION		5	0.53018695	1.0690025	0.37714285	0.79812133	1.0	2571	tags=60%, list=22%, signal=76%	
PIONTEK_PKD1_TARGETS_UP	PIONTEK_PKD1_TARGETS_UP		24	0.3350449	1.0686084	0.34387353	0.7988729	1.0	294	tags=17%, list=2%, signal=17%	
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS		9	0.44179413	1.0685931	0.36880735	0.7983862	1.0	3	tags=11%, list=0%, signal=11%	
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION		27	0.3315792	1.0685	0.36363637	0.79820263	1.0	3039	tags=33%, list=25%, signal=45%	
DIRMEIER_LMP1_RESPONSE_LATE_DN	DIRMEIER_LMP1_RESPONSE_LATE_DN		26	0.32770333	1.0684342	0.34920636	0.7979021	1.0	1503	tags=15%, list=13%, signal=18%	
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP		297	0.21451773	1.0683604	0.25211865	0.79759884	1.0	2542	tags=26%, list=21%, signal=33%	
BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING	BONOME_OVARIAN_CANCER_SURVIVAL_SUBOPTIMAL_DEBULKING		347	0.21154523	1.0681347	0.24058577	0.7977563	1.0	2100	tags=23%, list=18%, signal=27%	
MARSON_FOXP3_TARGETS_STIMULATED_UP	MARSON_FOXP3_TARGETS_STIMULATED_UP		19	0.3577687	1.0676813	0.35586482	0.79867154	1.0	4213	tags=42%, list=35%, signal=65%	
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX		13	0.4090149	1.0672659	0.3800813	0.79940945	1.0	2035	tags=38%, list=17%, signal=46%	
DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	DESERT_EXTRACELLULAR_MATRIX_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP		13	0.39026532	1.0669124	0.38262478	0.8000747	1.0	2652	tags=46%, list=22%, signal=59%	
BOCHKIS_FOXA2_TARGETS	BOCHKIS_FOXA2_TARGETS		293	0.21438694	1.0666157	0.23311546	0.8004523	1.0	3155	tags=31%, list=26%, signal=41%	
KAAB_HEART_ATRIUM_VS_VENTRICLE_UP	KAAB_HEART_ATRIUM_VS_VENTRICLE_UP		174	0.22848454	1.0660076	0.29385966	0.8018927	1.0	2671	tags=29%, list=22%, signal=36%	
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP	GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_BLACK_UP		27	0.33419684	1.0652646	0.36363637	0.8037337	1.0	1143	tags=19%, list=10%, signal=20%	
GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2	GUTIERREZ_WALDENSTROEMS_MACROGLOBULINEMIA_2		5	0.5263894	1.064913	0.40711462	0.80432415	1.0	2531	tags=40%, list=21%, signal=51%	
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	ZHOU_INFLAMMATORY_RESPONSE_LPS_UP		204	0.22330359	1.0649089	0.27916667	0.8038156	1.0	3402	tags=37%, list=29%, signal=51%	
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM	REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM		19	0.36322904	1.0646701	0.37429112	0.80405074	1.0	2081	tags=26%, list=17%, signal=32%	
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_UP		155	0.23257528	1.0645207	0.29462364	0.8040289	1.0	1770	tags=21%, list=15%, signal=25%	
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING		9	0.4453118	1.0644847	0.38747555	0.8036318	1.0	2836	tags=44%, list=24%, signal=58%	
SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN	SMID_BREAST_CANCER_RELAPSE_IN_PLEURA_DN		14	0.386705	1.0642629	0.37171718	0.80382377	1.0	2469	tags=43%, list=21%, signal=54%	
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN	RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN		638	0.20086965	1.0642489	0.22350231	0.80334634	1.0	2101	tags=21%, list=18%, signal=24%	
CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP	CHEN_LVAD_SUPPORT_OF_FAILING_HEART_UP		64	0.26912504	1.0639392	0.33397684	0.80383515	1.0	2906	tags=34%, list=24%, signal=45%	
WP_HEART_DEVELOPMENT	WP_HEART_DEVELOPMENT		19	0.36180177	1.0637362	0.352	0.8039445	1.0	2205	tags=42%, list=18%, signal=52%	
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES		247	0.22051838	1.063531	0.29102844	0.80408436	1.0	2325	tags=24%, list=19%, signal=30%	
KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING	KEGG_MEDICUS_REFERENCE_SKELETAL_TYPE_VGCC_RYR_SIGNALING		7	0.47567603	1.0634001	0.4082397	0.80395603	1.0	1307	tags=29%, list=11%, signal=32%	
BROWNE_HCMV_INFECTION_10HR_UP	BROWNE_HCMV_INFECTION_10HR_UP		67	0.2680813	1.0631008	0.33402923	0.8043506	1.0	2541	tags=28%, list=21%, signal=36%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	REACTOME_FOXO_MEDIATED_TRANSCRIPTION		46	0.28940356	1.0628259	0.32310838	0.80472225	1.0	769	tags=15%, list=6%, signal=16%	
WP_FERROPTOSIS	WP_FERROPTOSIS		52	0.28644705	1.0628078	0.33195877	0.8042583	1.0	1815	tags=25%, list=15%, signal=29%	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN		50	0.2860161	1.0627139	0.37656903	0.80402654	1.0	2988	tags=34%, list=25%, signal=45%	
KYNG_DNA_DAMAGE_UP	KYNG_DNA_DAMAGE_UP		148	0.23410648	1.0626168	0.32101616	0.80383754	1.0	2250	tags=22%, list=19%, signal=26%	
HOEGERKORP_CD44_TARGETS_DIRECT_DN	HOEGERKORP_CD44_TARGETS_DIRECT_DN		9	0.43762422	1.0622649	0.40711462	0.8043905	1.0	669	tags=33%, list=6%, signal=35%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN		110	0.24321719	1.0621853	0.31236443	0.80413467	1.0	2910	tags=29%, list=24%, signal=38%	
BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP	BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP		21	0.3511865	1.0618426	0.37278107	0.8046628	1.0	2474	tags=33%, list=21%, signal=42%	
NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON		81	0.25899234	1.0617043	0.34913793	0.8045784	1.0	4384	tags=48%, list=37%, signal=76%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4		42	0.29431847	1.061398	0.36820924	0.80506164	1.0	2521	tags=31%, list=21%, signal=39%	
WP_CYSTEINE_AND_METHIONINE_CATABOLISM	WP_CYSTEINE_AND_METHIONINE_CATABOLISM		10	0.42672798	1.061272	0.4027778	0.8049441	1.0	837	tags=30%, list=7%, signal=32%	
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES		198	0.22471143	1.0611514	0.28846154	0.80480593	1.0	3038	tags=30%, list=25%, signal=39%	
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP		100	0.24670236	1.0610164	0.30252102	0.80471325	1.0	2747	tags=30%, list=23%, signal=39%	
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS		5	0.54075605	1.0610055	0.4296875	0.8042397	1.0	5285	tags=80%, list=44%, signal=144%	
NOJIMA_SFRP2_TARGETS_DN	NOJIMA_SFRP2_TARGETS_DN		21	0.34149557	1.0609627	0.36831275	0.8038633	1.0	4286	tags=57%, list=36%, signal=89%	
SEMBA_FHIT_TARGETS_UP	SEMBA_FHIT_TARGETS_UP		10	0.43145904	1.0605924	0.38640776	0.8045464	1.0	3047	tags=40%, list=26%, signal=54%	
GOZGIT_ESR1_TARGETS_DN	GOZGIT_ESR1_TARGETS_DN		492	0.20288207	1.0605757	0.22696629	0.8040907	1.0	1979	tags=21%, list=17%, signal=24%	
ONDER_CDH1_TARGETS_3_DN	ONDER_CDH1_TARGETS_3_DN		41	0.29569042	1.0604984	0.38696536	0.80382526	1.0	895	tags=17%, list=7%, signal=18%	
REACTOME_INTERFERON_SIGNALING	REACTOME_INTERFERON_SIGNALING		204	0.2239503	1.0602447	0.29661018	0.8040993	1.0	2116	tags=22%, list=18%, signal=26%	
IVANOVA_HEMATOPOIESIS_MATURE_CELL	IVANOVA_HEMATOPOIESIS_MATURE_CELL		226	0.22063494	1.059865	0.31612903	0.8047369	1.0	2249	tags=24%, list=19%, signal=29%	
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1		17	0.36268273	1.0598315	0.38011697	0.8043375	1.0	3039	tags=47%, list=25%, signal=63%	
HUANG_GATA2_TARGETS_UP	HUANG_GATA2_TARGETS_UP		108	0.24079262	1.0596404	0.336714	0.80445534	1.0	1837	tags=19%, list=15%, signal=23%	
NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS	NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS		33	0.31148404	1.0594063	0.35685483	0.80469346	1.0	3465	tags=33%, list=29%, signal=47%	
REACTOME_JOSEPHIN_DOMAIN_DUBS	REACTOME_JOSEPHIN_DOMAIN_DUBS		10	0.42950547	1.059285	0.39553753	0.8045709	1.0	359	tags=10%, list=3%, signal=10%	
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4		201	0.22160293	1.0589439	0.30044842	0.80509585	1.0	2233	tags=23%, list=19%, signal=28%	
WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES	WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES		64	0.26551998	1.0581992	0.33939394	0.8068493	1.0	1538	tags=20%, list=13%, signal=23%	
UNTERMAN_IPF_VS_CTRL_MONOCYTE_UP	UNTERMAN_IPF_VS_CTRL_MONOCYTE_UP		5	0.53405607	1.0580088	0.4178499	0.8069215	1.0	1953	tags=60%, list=16%, signal=72%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		85	0.2538739	1.0580008	0.34453782	0.80643517	1.0	3826	tags=44%, list=32%, signal=64%	
REACTOME_OLFACTORY_SIGNALING_PATHWAY	REACTOME_OLFACTORY_SIGNALING_PATHWAY		60	0.26888058	1.057548	0.3632653	0.80732507	1.0	3188	tags=33%, list=27%, signal=45%	
PID_FAS_PATHWAY	PID_FAS_PATHWAY		29	0.31223577	1.0566703	0.37298387	0.80959004	1.0	1735	tags=24%, list=15%, signal=28%	
YAGI_AML_FAB_MARKERS	YAGI_AML_FAB_MARKERS		148	0.23220885	1.0566682	0.32599118	0.8090859	1.0	1872	tags=18%, list=16%, signal=21%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		10	0.42330092	1.0560844	0.38735178	0.81043226	1.0	4490	tags=60%, list=38%, signal=96%	
MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN		83	0.25727633	1.0556626	0.30451867	0.81124485	1.0	1166	tags=17%, list=10%, signal=19%	
NELSON_RESPONSE_TO_ANDROGEN_DN	NELSON_RESPONSE_TO_ANDROGEN_DN		13	0.396503	1.0555091	0.39139345	0.8112149	1.0	1464	tags=23%, list=12%, signal=26%	
YAGI_AML_WITH_INV_16_TRANSLOCATION	YAGI_AML_WITH_INV_16_TRANSLOCATION		290	0.21225624	1.0553755	0.2863248	0.81110144	1.0	2438	tags=25%, list=20%, signal=30%	
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS		5	0.52146244	1.0549186	0.42638624	0.8120342	1.0	1247	tags=40%, list=10%, signal=45%	
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS		48	0.2830142	1.054665	0.35984096	0.8123094	1.0	1727	tags=25%, list=14%, signal=29%	
PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY		32	0.30623907	1.0545499	0.37878788	0.8121673	1.0	2652	tags=25%, list=22%, signal=32%	
TERAMOTO_OPN_TARGETS_CLUSTER_6	TERAMOTO_OPN_TARGETS_CLUSTER_6		15	0.38446456	1.0544665	0.38742393	0.8119345	1.0	1539	tags=27%, list=13%, signal=31%	
KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN	KINSEY_TARGETS_OF_EWSR1_FLII_FUSION_DN		228	0.21784726	1.0544406	0.31519273	0.8115048	1.0	1507	tags=18%, list=13%, signal=20%	
TSAI_RESPONSE_TO_RADIATION_THERAPY	TSAI_RESPONSE_TO_RADIATION_THERAPY		21	0.34550366	1.0542806	0.3881188	0.81148934	1.0	3220	tags=38%, list=27%, signal=52%	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX	KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_RAS_UBIQUITINATION_BY_CUL3_COMPLEX		6	0.49915218	1.0541701	0.416	0.81132394	1.0	1247	tags=33%, list=10%, signal=37%	
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R		32	0.3088658	1.0539817	0.39759037	0.81143016	1.0	3039	tags=38%, list=25%, signal=50%	
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN	BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN		8	0.4443224	1.0538595	0.3805668	0.811293	1.0	2031	tags=38%, list=17%, signal=45%	
LANDEMAINE_LUNG_METASTASIS	LANDEMAINE_LUNG_METASTASIS		17	0.36149094	1.0538054	0.38206628	0.81096363	1.0	980	tags=18%, list=8%, signal=19%	
KEGG_MEDICUS_VARIANT_OLIGOMERIC_CONFORMATION_PRPC_TO_ANTEROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_OLIGOMERIC_CONFORMATION_PRPC_TO_ANTEROGRADE_AXONAL_TRANSPORT		11	0.4153814	1.0537282	0.40726578	0.8107125	1.0	660	tags=18%, list=6%, signal=19%	
WP_AEROBIC_GLYCOLYSIS_AUGMENTED	WP_AEROBIC_GLYCOLYSIS_AUGMENTED		10	0.43228543	1.0535973	0.42020202	0.81061065	1.0	5841	tags=80%, list=49%, signal=157%	
UNTERMAN_IPF_VS_CTRL_NK_CELL_DN	UNTERMAN_IPF_VS_CTRL_NK_CELL_DN		6	0.50911194	1.0531785	0.42031872	0.8113971	1.0	3362	tags=50%, list=28%, signal=70%	
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN	SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_2FC_DN		18	0.35372996	1.0529845	0.37972167	0.8114819	1.0	4022	tags=61%, list=34%, signal=92%	
HELLER_SILENCED_BY_METHYLATION_DN	HELLER_SILENCED_BY_METHYLATION_DN		79	0.2568882	1.0525199	0.3420523	0.81241256	1.0	2537	tags=24%, list=21%, signal=30%	
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING		73	0.25716203	1.051829	0.3611111	0.8140598	1.0	2173	tags=25%, list=18%, signal=30%	
DELYS_THYROID_CANCER_DN	DELYS_THYROID_CANCER_DN		127	0.23685713	1.0517509	0.33255813	0.8137968	1.0	2981	tags=32%, list=25%, signal=43%	
REACTOME_DEUBIQUITINATION	REACTOME_DEUBIQUITINATION		213	0.22075778	1.0511057	0.3140496	0.81524086	1.0	1833	tags=19%, list=15%, signal=22%	
BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY		38	0.29911834	1.051067	0.38767394	0.81485844	1.0	1888	tags=24%, list=16%, signal=28%	
PID_P75_NTR_PATHWAY	PID_P75_NTR_PATHWAY		47	0.28218728	1.0510355	0.36093417	0.8144518	1.0	1061	tags=19%, list=9%, signal=21%	
GABRIELY_MIR21_TARGETS	GABRIELY_MIR21_TARGETS		268	0.21476881	1.0509713	0.31543624	0.8141305	1.0	1735	tags=20%, list=15%, signal=23%	
NABA_MATRISOME_ASSOCIATED	NABA_MATRISOME_ASSOCIATED		258	0.2159882	1.0509356	0.31376976	0.8137384	1.0	2343	tags=25%, list=20%, signal=30%	
DAZARD_UV_RESPONSE_CLUSTER_G24	DAZARD_UV_RESPONSE_CLUSTER_G24		16	0.371729	1.0509084	0.411157	0.8133374	1.0	2627	tags=44%, list=22%, signal=56%	
KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY	KEGG_MEDICUS_REFERENCE_GATOR1_MTORC1_SIGNALING_PATHWAY		10	0.41953734	1.0506871	0.37274548	0.8135464	1.0	2167	tags=30%, list=18%, signal=37%	
KEGG_REGULATION_OF_AUTOPHAGY	KEGG_REGULATION_OF_AUTOPHAGY		18	0.357885	1.0504969	0.38856015	0.8136646	1.0	1315	tags=22%, list=11%, signal=25%	
